@RELATION mag_train_smote

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 REAL
@ATTRIBUTE attribute_28 REAL
@ATTRIBUTE attribute_29 REAL
@ATTRIBUTE attribute_30 REAL
@ATTRIBUTE attribute_31 {0,1}

@DATA
0.417888684,1,0,1,0,0.404551021,0,0,0,0.405955417,1,0,0.840322447,0.840322447,1,0,0,0,0,0,0.145852477,0,0.58340991,0.063024184,0,1,0,0,0,1,0.263918669,1
0.464496368,1,0,0,1,0.456975633,0,0,0,0.590138296,0,1,0,0,0,1,1,0,0.025443999,0,0,0,0.218195002,0.0375,1,0,0,0,0,1,0.11246247,1
0.636363636,1,0,0,1,0.48762631,0,0,1,0.502232205,0,1,0,0.132254666,0,1,1,0,0.021014019,0,0.018893524,0.036774533,0.090322095,0.2448382,1,0,0,0,0,1,0.273037959,1
0.454545455,1,0,0,1,0.337932129,0,1,0,0.437674189,0,1,0,0.5,1,0,1,0,0.092283471,0.019251963,0,0,0,0.390787293,1,0,0,0,0,1,0.385962759,1
0.641218189,0,1,0,1,0.457077117,0,1,0,0.463592311,1,0,0.5,0.5,1,0,0,0,0.129715716,0,0,0,0.017380356,0.098998748,0,0,0,0,0,1,0.103784566,1
0.470788837,0,1,0,1,0.410967285,0,0,1,0.552205939,0,1,0,0.5,1,0,0,1,0.092342405,0,0,0,0.029332957,0.022100198,0,0,0,0,0,1,0.031967143,1
0.33696187,1,0,0,1,0.312009078,0,0,1,0.255470552,0,1,0,0,0,1,1,0,0.010094008,0,0,0,0.214285714,0.239596786,1,0,0,0,0,1,0.310712875,1
0.559170445,1,0,1,0,0.550135854,0,0,0,0.603778855,1,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0.040087489,1,0,0,0,1,0,0.039592582,1
0.875456067,1,0,0,1,0.678850276,1,0,0,0.769230769,1,0,1,1,0,0,1,0,0.031712851,0,0,0,0,0.218128138,1,0,0,0,0,1,0.215435198,1
0.629898468,1,0,1,0,0.556389249,0,0,0,0.532991011,1,0,0.535558427,0.535558427,1,0,0,0,0,0,0,0,0.010159551,0.156113624,1,0,0,0,1,0,0.157698238,1
0.818181818,1,0,1,0,0.74341629,0,0,0,0.57943204,1,0,1,1,1,0,0,0,0,0,0,0,0,0.013315413,1,0,0,0,0,1,0.013151025,1
0.811262401,1,0,1,0,0.732185241,0,0,0,0.585705414,1,0,1,1,1,0,0,0,0,0,0,0,0,0.022965619,1,0,0,0,0,1,0.022682093,1
0.517801287,1,0,0,1,0.408914735,0,0,0,0.497513444,1,0,0.923953538,0.923953538,0,1,1,0,0,0.021197677,0,0,0.035714286,0.110598838,0,0,0,0,0,1,0.1215791,1
0.454545455,1,0,0,1,0.50419109,0,0,0,0.461137798,1,0,0.5,0.5,0,1,1,0,5.95E-05,0,0,0,0.000372045,0.137473957,1,0,0,0,1,0,0.135905356,1
0.642941997,1,0,1,0,0.593866039,0,0,0,0.681175082,0,1,0.072361969,0.072361969,0,1,1,0,0.00413497,0,0,0,0.165649648,0.120477377,1,0,0,0,0,1,0.176251609,1
0.474665911,1,0,0,1,0.362753816,0,0,1,0.290512022,0,1,0,0,0,1,1,0,0.015866607,0,0,0.027766563,0.134952678,0.280583593,1,0,0,0,0,1,0.323769906,1
0.363636364,1,0,0,1,0.319773105,0,1,0,0.125840535,1,0,0.189321158,0.5,0,1,1,0,0,0.031067884,0,0.279610958,0.146671015,0.371843987,0,0,0,0,0,1,0.417954412,1
0.619621614,1,0,0,1,0.504820197,0,1,0,0.364357614,1,0,0.092081123,0.5,1,0,0,0,0,0,0.116548251,0,0.116548251,0.301312168,1,0,0,0,0,1,0.337880549,1
0.734430995,0,1,1,0,0.347048165,1,0,0,0.408843366,1,0,0.5,0.5,1,0,0,0,0.116535455,0,0,0,0,0.075984262,0,1,0,0,0,1,0.075046184,1
0.45287762,1,0,0,1,0.403497472,0,1,0,0.440543637,1,0,0.490826912,0.745413456,0,1,1,0,0,0.012270673,0,0,0.017529533,0.137958654,1,0,0,0,0,1,0.142315053,1
0.728972907,1,0,1,0,0.836316016,1,0,0,0.690149772,1,0,1,1,1,0,0,0,0,0,0,0,0,0.000233775,0,0,0,1,0,1,0.000230889,1
0.532602023,1,0,1,0,0.546738031,0,1,0,0.708819659,0,1,0,0.5,1,0,0,1,0.081674922,0,0,0.110732778,0.02299881,0.044633611,1,0,0,0,0,1,0.052032785,1
0.590547545,1,0,1,0,0.559756462,0,0,0,0.630646862,1,0,0.4503977,0.5,1,0,0,0,0,0,0,0,0,0.022519885,1,0,0,0,1,0,0.022241862,1
0.506223974,1,0,0,1,0.467087432,0,1,0,0.557382745,1,0,0,0,0,1,1,0,0.012329608,0,0,0,0.133076612,0.051711593,1,0,0,0,0,1,0.09707497,1
0.592435916,1,0,1,0,0.522703764,0,0,0,0.575631148,1,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0.239761168,1,0,0,0,1,0,0.236801154,1
0.864471436,1,0,1,0,0.642477976,0,1,0,0.612558218,1,0,0,0.5,1,0,0,0,0.156880406,0,0,0.12454071,0.325365339,0.063188934,0,1,0,0,0,1,0.174880793,1
0.464348023,1,0,0,1,0.387822077,0,0,0,0.469832943,1,0,0.702609418,0.702609418,0,1,1,0,0.008496874,0.032434765,0,0,0.078198655,0.190565028,0,0,0,0,0,1,0.215244007,1
0.704093373,1,0,1,0,0.615473428,0,0,0,0.749617469,1,0,0.745027102,0.872513551,1,0,0,0,0,0.006374322,0,0.038245935,0.109274099,0.109561484,1,0,0,0,0,1,0.145982636,1
0.733838931,1,0,1,0,0.555998928,0,0,0,0.615384615,1,0,0.5,0.5,1,0,0,0,0.006190993,0,0,0.018057061,0.007738741,0.0375,0,1,0,0,0,1,0.039712157,1
0.545454545,1,0,0,1,0.496955825,0,1,0,0.479675782,1,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0.086841433,1,0,0,0,1,0,0.085769317,1
0.68306368,1,0,1,0,0.567817831,0,0,0,0.673603864,1,0,0.756850237,0.756850237,1,0,0,0,0,0,0,0,0,0.089212559,1,0,0,0,0,1,0.08811117,1
0.791428855,0,1,1,0,0.488482692,1,0,0,0.692307692,1,0,0.647141295,0.647141295,1,0,0,0,0.100816773,0,0,0,0,0.061750273,0,0,0,1,0,1,0.060987924,1
0.478988323,1,0,0,1,0.409483519,0,0,1,0.382348093,0,1,0,0.283608943,0,1,1,0,0,0,0.040515563,0,0.173770151,0.321639106,1,0,0,0,1,0,0.377736947,1
0.454545455,1,0,0,1,0.372991719,1,0,0,0.36194285,1,0,0.068419018,0.5,0,1,1,0,0,0,0,0,0.061654426,0.277763819,1,0,0,0,0,1,0.295647277,1
0.740247782,1,0,1,0,0.629778415,0,1,0,0.626375313,1,0,0.571439533,0.571439533,1,0,0,0,0,0,0,0,0.076531395,0.030357965,1,0,0,0,1,0,0.056438472,1
0.248602837,1,0,0,1,0.238000749,0,0,1,0.211036385,0,1,0,0.132684399,0,1,1,0,0.068237691,0,0.132684399,0.092879079,0.318537742,0.446196189,1,0,0,0,0,1,0.550799406,1
0.646235098,0,1,1,0,0.32440011,1,0,0,0.350330234,1,0,0.277146519,0.277146519,1,0,0,0,0.063347776,0,0,0,0,0.141856044,0,1,0,0,0,1,0.140104735,1
0.786697748,1,0,1,0,0.634000012,0,0,0,0.659554804,1,0,1,1,1,0,0,0,0,0,0,0,0,0.048013431,1,0,0,0,0,1,0.047420672,1
0.524645035,1,0,0,1,0.375417585,0,0,0,0.534755819,1,0,1,1,0,1,1,0,0.03511156,0,0,0,0.029259634,0.207529153,0,1,0,0,0,1,0.215081506,1
0.454545455,1,0,0,1,0.464788732,0,0,1,0.472284148,0,1,0,0.5,1,0,0,1,0.159454807,0,0,0,0.004989069,0.057623743,1,0,0,0,0,1,0.058636955,1
0.612234204,0,1,0,1,0.383861698,0,1,0,0.456792689,0,1,0,0.5,0,1,1,0,0,0,0,0,0.140653748,0.263038143,1,0,0,0,0,1,0.308411808,1
0.823874253,1,0,1,0,0.459383716,0,1,0,0.440936633,1,0,0.133911888,0.566955944,1,0,0,0,0.123726873,0,0.028695405,0.086608811,0.578757393,0.096652203,0,1,0,0,0,1,0.29552325,1
0.467917662,1,0,0,1,0.454466207,0,0,0,0.579082933,0,1,0,0.036773571,0,1,1,0,0.026470082,0,0,0,0.211659031,0.049451411,1,0,0,0,0,1,0.122006984,1
0.427478003,1,0,0,1,0.535042397,0,0,1,0.554888323,1,0,0.5,0.5,1,0,0,0,0,0,0,0.1,0.078248852,0.169661295,0,0,0,1,0,1,0.194615697,1
0.405839676,1,0,0,1,0.382849741,0,0,0,0.41849185,1,0,0.5,0.5,0,1,1,0,0,0,0,0,0.036565799,0.548071431,1,0,0,0,1,0,0.553945147,1
0.67277994,1,0,0,1,0.681596305,1,0,0,0.661493897,1,0,1,1,0,0,1,0,0.09715941,0,0,0,0.021407881,0.085050692,0,0,0,1,0,1,0.091400938,1
0.387984319,0,0,1,0,0.621898333,0,0,0,0.639765914,0,1,0,0,0,1,0,1,0,0,0,0,0.105388237,0.056695688,1,0,0,0,0,1,0.092426242,1
0.624872226,1,0,1,0,0.577847084,0,0,0,0.687445942,0,1,0,0,0,1,1,0,0,0,0,0,0.187600394,0.113939517,1,0,0,0,0,1,0.177382376,1
0.545454545,1,0,0,1,0.448315616,0,0,0,0.555910675,1,0,0.5,0.5,1,0,0,0,0.01104516,0,0,0,0,0.357667742,1,0,0,0,1,0,0.353252091,1
0.727272727,0,1,0,1,0.445530967,0,0,0,0.5690843,0,1,0,0.449047951,0,1,1,0,0.336490023,0,0,0,0.099863993,0.128821404,1,0,0,0,0,1,0.161751902,1
0.285252225,1,0,0,1,0.302889762,0,0,0,0.244899947,1,0,0.477037587,0.5,0,1,1,0,0.003936414,0,0,0,0.09111064,0.704907888,1,0,0,0,1,0,0.727700358,1
0.195446712,1,0,0,1,0.289572934,0,0,1,0.167684353,0,1,0,0.014991383,0,1,1,0,0,0,0.002141626,0,0.420004924,0.384876508,1,0,0,0,1,0,0.525311834,1
0.400265677,1,0,0,1,0.406696254,0,1,0,0.38489639,1,0,0,0.399269387,0,1,1,0,0,0,0,0,0.014390088,0.142353877,1,0,0,0,0,1,0.145570773,1
0.636363636,1,0,0,1,0.521479623,1,0,0,0.471239585,1,0,1,1,0,0,1,0,0.054740674,0.04789809,0,0.04789809,0.171064607,0.040127388,0,1,0,0,0,1,0.098765432,1
0.454545455,0,1,0,1,0.377442792,0,0,1,0.360326045,1,0,0.5,0.5,0,1,1,0,0.015037273,0,0,0,0.093982958,0.130921193,1,0,0,0,1,0,0.161792818,1
0.727272727,1,0,1,0,0.615100417,0,0,0,0.738524572,1,0,1,1,1,0,0,0,0,0,0,0,0,0.119959028,1,0,0,0,0,1,0.118478052,1
0.736014934,1,0,1,0,0.661611669,0,0,0,0.750737639,1,0,1,1,1,0,0,0,0,0,0,0,0,0.091585626,1,0,0,0,0,1,0.090454939,1
0.454545455,1,0,0,1,0.336616078,0,1,0,0.459401311,0,1,0,0.310852716,1,0,1,0,0.064097453,0.015542636,0,0,0.081063122,0.325038762,1,0,0,0,0,1,0.349047758,1
0.584055159,1,0,1,0,0.493470222,0,0,1,0.483268691,1,0,0.285962078,0.5,1,0,0,0,0.01634069,0,0,0,0,0.285962078,1,0,0,0,1,0,0.282431682,1
0.588526822,1,0,0,1,0.624423032,1,0,0,0.777334329,1,0,0.68422438,0.68422438,1,0,0,1,0.072177285,0,0,0,0.062032054,0.06710561,0,0,0,0,0,1,0.087720324,1
0.454545455,1,0,1,0,0.472588864,0,1,0,0.666263695,0,1,0,0.5,1,0,0,1,0.061979599,0,0,0.083071402,0.006045928,0.111366168,1,0,0,0,0,1,0.112081227,1
0.736456533,1,0,1,0,0.657833865,0,1,0,0.667248739,1,0,0.5,0.5,1,0,0,0,0,0,0,0,0.248013562,0.103660587,1,0,0,0,1,0,0.18811391,1
0.75790662,1,0,1,0,0.609819555,1,0,0,0.667226588,1,0,1,1,0,0,1,0,0.104657919,0,0,0,0,0.124863519,0,0,0,1,0,1,0.123321994,1
0.818181818,0,1,0,1,0.487188411,0,1,0,0.590500806,1,0,0.5,0.5,1,0,0,0,0.161764136,0,0,0,0,0.070956381,0,0,0,0,0,1,0.070080376,1
0.60605458,1,0,0,1,0.64162163,1,0,0,0.788457714,1,0,0.708325048,0.708325048,1,0,0,1,0.066668561,0,0,0,0.065475007,0.067708126,0,0,0,0,0,1,0.089505559,1
0.727272727,0,1,1,0,0.443299519,0,0,1,0.532522888,0,1,0,0.211398769,0,1,1,0,0.173530584,0,0,0,0.06591411,0.146645092,1,0,0,0,0,1,0.167619783,1
0.636363636,1,0,1,0,0.579582322,0,0,0,0.692307692,0,1,0.443620676,0.443620676,0,1,1,0,0,0,0,0.022181034,0.099353451,0.147181034,1,0,0,0,0,1,0.179708387,1
0.38405073,1,0,0,1,0.472271979,0,0,1,0.46626116,1,0,0.193860492,0.5,0,1,1,0,0,0,0,0,0.049561464,0.342325615,1,0,0,0,1,0,0.355231731,1
0.544280254,1,0,0,1,0.578407928,0,0,1,0.654342969,1,0,0.5,0.5,1,0,0,0,0.028202366,0,0,0.112338535,0.062154003,0.146592436,0,0,0,1,0,1,0.166267988,1
0.760406323,1,0,1,0,0.578780404,1,0,0,0.510425419,0,1,1,1,0,0,1,0,0.140450184,0.018223478,0,0.072893911,0,0.094391086,0,0,0,0,0,1,0.093225764,1
0.545454545,1,0,1,0,0.659343089,0,0,0,0.720615727,1,0,0.728000742,0.728000742,1,0,0,0,0,0,0,0,0,0.036400037,1,0,0,0,1,0,0.035950654,1
0.368301771,1,0,0,1,0.395089007,0,0,1,0.465486114,0,1,0,0.5,1,0,0,1,0.140657736,0,0,0,0.069595733,0.00096224,0,0,0,0,0,1,0.025008145,1
0.519339823,1,0,0,1,0.60258663,0,1,0,0.670210619,0,1,0,0.5,1,0,1,0,0.124467686,0,0,0,0.089092256,0.301185995,0,0,0,0,0,1,0.328264972,1
0.745561889,1,0,1,0,0.608953449,0,1,0,0.615384615,1,0,0.5,0.5,1,0,0,0,0,0,0,0,0.052409066,0.025,1,0,0,0,1,0,0.042808072,1
0.512171117,1,0,1,0,0.4472665,0,0,0,0.604561077,0,1,0,0,0,1,1,0,0,0,0,0,0.269613449,0.071823536,1,0,0,0,0,1,0.164136536,1
0.273245498,1,0,0,1,0.464792078,0,0,0,0.653572092,0,1,0,0,0,1,1,0,0.028571429,0,0,7.13E-05,0.428062457,0.249964372,0,1,0,0,0,1,0.394850599,1
0.695233673,1,0,1,0,0.641590709,1,0,0,0.642494584,1,0,1,1,0,0,1,0,0.104216297,0,0,0,0.012586771,0.106662411,0,0,0,1,0,1,0.109696573,1
0.782038529,1,0,0,1,0.809634329,0,0,0,0.89249414,1,0,0.933737303,0.933737303,1,0,0,0,0.011359319,0,0,0,0.097676758,0.070030298,0,0,0,0,0,1,0.102930531,1
0.838341223,1,0,1,0,0.630139174,0,0,1,0.714515491,1,0,0.177824654,0.5,1,0,0,0,0,0,0,0,0,0.008891233,1,0,0,0,1,0,0.008781464,1
0.663808613,1,0,1,0,0.68069187,0,0,0,0.703676112,1,0,0.5,0.5,1,0,0,0,0.002875188,0,0,0,0.417563908,0.207547369,0,0,1,0,1,0,0.349328135,1
0.418317274,1,0,1,0,0.505984365,0,1,0,0.676980385,0,1,0,0.400372503,1,0,0,1,0.045756857,0,0,0.080074501,0.0142325,0.045018625,1,0,0,0,0,1,0.049382716,1
0.799784424,1,0,0,1,0.500887003,0,0,1,0.546245051,1,0,0.5,0.5,1,0,0,0,0.108503676,0,0,0.147470358,0.137436482,0.208073127,0,1,0,0,0,1,0.25301323,1
0.388125769,1,0,0,1,0.409178721,0,0,0,0.448979178,1,0,0.932654136,0.932654136,1,0,0,0,0,0,0.061807734,0,0,0.481479887,1,0,0,0,1,0,0.475535691,1
0.750305316,1,0,0,1,0.605633803,0,0,1,0.692307692,1,0,0.5,0.5,1,0,0,0,0.116191374,0,0,0.018666038,0.093809973,0.094499764,1,0,0,0,0,1,0.125761239,1
0.636363636,1,0,0,1,0.476422221,1,0,0,0.571909792,1,0,1,1,0,0,1,0,0.029812813,0.026086212,0,0.026086212,0.093165042,0.067392235,0,1,0,0,0,1,0.098765432,1
0.516157144,1,0,1,0,0.496606976,0,0,0,0.571044928,1,0,1,1,1,0,0,0,0,0,0,0,0,0.220224928,1,0,0,0,0,1,0.168287266,1
